annotation_uuid,BeetleID,BeetlePosition,ImageFileName,ImageSize,ImageFilePath,detection_coords,cropped_image_path,CollectionDate,SpeciesCode,ScientificName,Genus,Species,PlotID,TrapID,Plot_Trap,Barcoded?,Photographer,SD Card Number,Comment,SiteID,SiteName,SiteState,SiteDomainCode,SiteLatitude,SiteLongitude,SiteType,SiteTerrain,max_temp,min_temp,precipitation,rain_sum,snowfall_sum,precipitation_hours,wind_speed_max,wind_gusts_max,shortwave_radiation,evapotranspiration,weather_code,sunshine_duration
8b089309-c10d-47ca-9680-c67ecbd5e61c,BET.D20.000252,2,IMG_0119.JPG,"6960, 4640",group_images/IMG_0119.JPG,"[3406, 1492, 3689, 2006]",individual_images/IMG_0119.JPG/8b089309-c10d-47ca-9680-c67ecbd5e61c.png,2019-06-05,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,6.0,E,006E,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
962cc3fd-bc86-4d2f-b10d-dd8f5cbcc64d,BET.D20.000262,3,IMG_0119.JPG,"6960, 4640",group_images/IMG_0119.JPG,"[3358, 2559, 3660, 2952]",individual_images/IMG_0119.JPG/962cc3fd-bc86-4d2f-b10d-dd8f5cbcc64d.png,2019-06-05,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,7.0,W,007W,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
21b412bc-9f5e-4c59-b39e-37399219c107,BET.D20.000263,4,IMG_0119.JPG,"6960, 4640",group_images/IMG_0119.JPG,"[3414, 3384, 3684, 3776]",individual_images/IMG_0119.JPG/21b412bc-9f5e-4c59-b39e-37399219c107.png,2019-06-05,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,17.0,E,017E,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
f08637e5-49e4-4a6e-a619-03f171336aa5,BET.D20.000265,1,IMG_0121.JPG,"6960, 4640",group_images/IMG_0121.JPG,"[2745, 642, 2966, 1114]",individual_images/IMG_0121.JPG/f08637e5-49e4-4a6e-a619-03f171336aa5.png,2019-06-05,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,17.0,E,017E,Y,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
6e457bf4-fddb-4b60-9d0c-10c1be5a3f57,BET.D20.000285,2,IMG_0121.JPG,"6960, 4640",group_images/IMG_0121.JPG,"[2756, 1670, 3065, 2124]",individual_images/IMG_0121.JPG/6e457bf4-fddb-4b60-9d0c-10c1be5a3f57.png,2019-06-05,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,6.0,W,006W,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
9dd5a9e2-b9ff-4f98-9739-c1d485851705,BET.D20.000295,3,IMG_0121.JPG,"6960, 4640",group_images/IMG_0121.JPG,"[2899, 2567, 3156, 2992]",individual_images/IMG_0121.JPG/9dd5a9e2-b9ff-4f98-9739-c1d485851705.png,2019-06-05,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,17.0,W,017W,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
70278d47-a4cd-417e-9732-2276c7e74d9e,BET.D20.000296,4,IMG_0121.JPG,"6960, 4640",group_images/IMG_0121.JPG,"[2911, 3419, 3127, 3894]",individual_images/IMG_0121.JPG/70278d47-a4cd-417e-9732-2276c7e74d9e.png,2019-06-05,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,17.0,W,017W,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
b665acd7-99e4-491a-9ce7-86b79e11e2a7,BET.D20.000300,1,IMG_0123.JPG,"6960, 4640",group_images/IMG_0123.JPG,"[2919, 612, 3239, 993]",individual_images/IMG_0123.JPG/b665acd7-99e4-491a-9ce7-86b79e11e2a7.png,2019-06-05,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,17.0,W,017W,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
083954f5-b82a-4ceb-8eae-88aa8c6d11f4,BET.D20.000308,2,IMG_0123.JPG,"6960, 4640",group_images/IMG_0123.JPG,"[2821, 1364, 3096, 1808]",individual_images/IMG_0123.JPG/083954f5-b82a-4ceb-8eae-88aa8c6d11f4.png,2019-06-05,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,17.0,W,017W,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
2d6cda45-b43b-4ed4-89eb-f50feea2d900,BET.D20.000331,3,IMG_0123.JPG,"6960, 4640",group_images/IMG_0123.JPG,"[2995, 2151, 3224, 2542]",individual_images/IMG_0123.JPG/2d6cda45-b43b-4ed4-89eb-f50feea2d900.png,2019-06-05,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,17.0,W,017W,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
2d418583-2528-4f8d-9639-bebc528e720d,BET.D20.000332,4,IMG_0123.JPG,"6960, 4640",group_images/IMG_0123.JPG,"[3046, 3362, 3346, 3730]",individual_images/IMG_0123.JPG/2d418583-2528-4f8d-9639-bebc528e720d.png,2019-06-05,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,17.0,W,017W,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
846d3a52-b125-4ccc-a3e9-c1fab4c2f781,BET.D20.000342,1,IMG_0124.JPG,"6960, 4640",group_images/IMG_0124.JPG,"[2686, 768, 2980, 1248]",individual_images/IMG_0124.JPG/846d3a52-b125-4ccc-a3e9-c1fab4c2f781.png,2019-06-19,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,6.0,W,006W,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,11.6,1.4,1.4,0.0,6.0,12.1,31.0,23.61,3.72,53.0,45118.34
e463d387-6f0d-49e7-9869-ae0e26332752,BET.D20.000343,2,IMG_0124.JPG,"6960, 4640",group_images/IMG_0124.JPG,"[2745, 1643, 3045, 2046]",individual_images/IMG_0124.JPG/e463d387-6f0d-49e7-9869-ae0e26332752.png,2019-06-19,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,6.0,W,006W,Y,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,11.6,1.4,1.4,0.0,6.0,12.1,31.0,23.61,3.72,53.0,45118.34
e8eda5cc-3bbc-41d7-a853-ad9cce28b9a7,BET.D20.000344,3,IMG_0124.JPG,"6960, 4640",group_images/IMG_0124.JPG,"[2914, 2809, 3124, 3126]",individual_images/IMG_0124.JPG/e8eda5cc-3bbc-41d7-a853-ad9cce28b9a7.png,2019-06-19,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,6.0,E,006E,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,11.6,1.4,1.4,0.0,6.0,12.1,31.0,23.61,3.72,53.0,45118.34
605954a0-9e6b-42d3-a63e-7228a04f2457,BET.D20.000348,4,IMG_0124.JPG,"6960, 4640",group_images/IMG_0124.JPG,"[2895, 3647, 3116, 3999]",individual_images/IMG_0124.JPG/605954a0-9e6b-42d3-a63e-7228a04f2457.png,2019-06-19,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,3.0,S,003S,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,11.6,1.4,1.4,0.0,6.0,12.1,31.0,23.61,3.72,53.0,45118.34
a546c149-5d1f-4aef-9a83-c15c4a1c4fdb,BET.D20.000352,1,IMG_0125.JPG,"6960, 4640",group_images/IMG_0125.JPG,"[2818, 745, 3100, 1095]",individual_images/IMG_0125.JPG/a546c149-5d1f-4aef-9a83-c15c4a1c4fdb.png,2019-06-19,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,6.0,W,006W,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,11.6,1.4,1.4,0.0,6.0,12.1,31.0,23.61,3.72,53.0,45118.34
d4a0a7bf-b12c-4a7d-927c-4a6708a8b3b2,BET.D20.000353,2,IMG_0125.JPG,"6960, 4640",group_images/IMG_0125.JPG,"[2947, 1617, 3196, 2062]",individual_images/IMG_0125.JPG/d4a0a7bf-b12c-4a7d-927c-4a6708a8b3b2.png,2019-06-19,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,6.0,W,006W,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,11.6,1.4,1.4,0.0,6.0,12.1,31.0,23.61,3.72,53.0,45118.34
14579d88-c7d0-4ff6-8254-69a56266a5ce,,3,IMG_0125.JPG,"6960, 4640",group_images/IMG_0125.JPG,"[2724, 2567, 3006, 2952]",individual_images/IMG_0125.JPG/14579d88-c7d0-4ff6-8254-69a56266a5ce.png,,,Mecyclothorax konanus,Mecyclothorax,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dea2072f-31e2-452c-9bd3-baee5cc15418,BET.D20.000377,4,IMG_0125.JPG,"6960, 4640",group_images/IMG_0125.JPG,"[2996, 3503, 3302, 3875]",individual_images/IMG_0125.JPG/dea2072f-31e2-452c-9bd3-baee5cc15418.png,2019-06-05,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,W,014W,Y,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
a820eb0c-6165-416f-8c7b-8e6795d21de3,BET.D20.000015,1,IMG_0126.JPG,"6960, 4640",group_images/IMG_0126.JPG,"[2569, 485, 2951, 1075]",individual_images/IMG_0126.JPG/a820eb0c-6165-416f-8c7b-8e6795d21de3.png,2019-05-08,BLAKIL,Blackburnia kilauea,Blackburnia,Kilauea,15.0,S,015S,Y,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.8,10.8,1.6,1.6,0.0,7.0,14.8,32.4,13.95,2.12,53.0,23941.84
bafd36bf-026a-49b6-a23e-fcece8d6b14f,BET.D20.000016,2,IMG_0126.JPG,"6960, 4640",group_images/IMG_0126.JPG,"[2629, 1392, 2990, 2023]",individual_images/IMG_0126.JPG/bafd36bf-026a-49b6-a23e-fcece8d6b14f.png,2019-05-08,BLAKIL,Blackburnia kilauea,Blackburnia,Kilauea,15.0,S,015S,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.8,10.8,1.6,1.6,0.0,7.0,14.8,32.4,13.95,2.12,53.0,23941.84
1d90bdb7-141f-4070-85a6-ba623fd9650a,BET.D20.000117,3,IMG_0126.JPG,"6960, 4640",group_images/IMG_0126.JPG,"[2661, 2385, 3056, 3147]",individual_images/IMG_0126.JPG/1d90bdb7-141f-4070-85a6-ba623fd9650a.png,2019-05-22,BLAKIL,Blackburnia kilauea,Blackburnia,Kilauea,15.0,E,015E,Y,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,9.9,9.5,9.5,0.0,9.0,10.9,27.4,20.76,3.28,61.0,28768.82
38e6497f-40a3-4e7d-b3df-dcc92eae47e6,BET.D20.000380,4,IMG_0126.JPG,"6960, 4640",group_images/IMG_0126.JPG,"[2772, 3414, 3159, 4011]",individual_images/IMG_0126.JPG/38e6497f-40a3-4e7d-b3df-dcc92eae47e6.png,2019-06-05,BLAKIL,Blackburnia kilauea,Blackburnia,Kilauea,15.0,S,015S,Y,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
feb0eff8-2ce0-48eb-81a0-358ad9e7c094,BET.D20.000381,1,IMG_0127.JPG,"6960, 4640",group_images/IMG_0127.JPG,"[2607, 597, 3011, 1200]",individual_images/IMG_0127.JPG/feb0eff8-2ce0-48eb-81a0-358ad9e7c094.png,2019-06-05,BLAKIL,Blackburnia kilauea,Blackburnia,Kilauea,15.0,S,015S,Y,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
2def7b1b-91ec-45ec-aa4d-f11d570b5f87,BET.D20.000382,2,IMG_0127.JPG,"6960, 4640",group_images/IMG_0127.JPG,"[2553, 1462, 2973, 2079]",individual_images/IMG_0127.JPG/2def7b1b-91ec-45ec-aa4d-f11d570b5f87.png,2019-06-05,BLAKIL,Blackburnia kilauea,Blackburnia,Kilauea,15.0,S,015S,Y,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
36d4ea2f-64d1-4d7e-a153-79d29caab6ef,BET.D20.000491,3,IMG_0127.JPG,"6960, 4640",group_images/IMG_0127.JPG,"[2484, 2228, 2907, 2974]",individual_images/IMG_0127.JPG/36d4ea2f-64d1-4d7e-a153-79d29caab6ef.png,2019-06-19,BLAKIL,Blackburnia kilauea,Blackburnia,Kilauea,15.0,S,015S,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,11.6,1.4,1.4,0.0,6.0,12.1,31.0,23.61,3.72,53.0,45118.34
5285c6c5-5706-4af4-b719-153b05c40d5a,BET.D20.000492,4,IMG_0127.JPG,"6960, 4640",group_images/IMG_0127.JPG,"[2794, 3158, 3216, 3830]",individual_images/IMG_0127.JPG/5285c6c5-5706-4af4-b719-153b05c40d5a.png,2019-06-19,BLAKIL,Blackburnia kilauea,Blackburnia,Kilauea,15.0,S,015S,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,11.6,1.4,1.4,0.0,6.0,12.1,31.0,23.61,3.72,53.0,45118.34
69e623f1-3d2b-4cf4-a4c2-eb9c8b24760b,BET.D20.000572,1,IMG_0128.JPG,"6960, 4640",group_images/IMG_0128.JPG,"[3237, 441, 3601, 1058]",individual_images/IMG_0128.JPG/69e623f1-3d2b-4cf4-a4c2-eb9c8b24760b.png,2019-07-03,BLAKIL,Blackburnia kilauea,Blackburnia,Kilauea,15.0,S,015S,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.3,10.9,0.0,0.0,0.0,0.0,14.7,31.7,20.53,3.16,3.0,42593.97
208b6056-f2b1-4585-b643-283371fe4f68,BET.D20.000658,2,IMG_0128.JPG,"6960, 4640",group_images/IMG_0128.JPG,"[3530, 1336, 3838, 1906]",individual_images/IMG_0128.JPG/208b6056-f2b1-4585-b643-283371fe4f68.png,2019-07-03,BLAKIL,Blackburnia kilauea,Blackburnia,Kilauea,15.0,E,015E,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.3,10.9,0.0,0.0,0.0,0.0,14.7,31.7,20.53,3.16,3.0,42593.97
224e5fd1-06c7-446b-bc33-a484968c1631,BET.D20.001717,3,IMG_0128.JPG,"6960, 4640",group_images/IMG_0128.JPG,"[3575, 2290, 3996, 2817]",individual_images/IMG_0128.JPG/224e5fd1-06c7-446b-bc33-a484968c1631.png,2020-09-15,BLAKIL,Blackburnia kilauea,Blackburnia,Kilauea,15.0,S,015S,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.9,9.9,5.6,5.6,0.0,8.0,17.6,37.8,18.51,2.85,61.0,26992.89
26ebb168-a010-457a-b8de-12975ac0e614,BET.D20.001808,4,IMG_0128.JPG,"6960, 4640",group_images/IMG_0128.JPG,"[3539, 3061, 3850, 3834]",individual_images/IMG_0128.JPG/26ebb168-a010-457a-b8de-12975ac0e614.png,2020-10-13,BLAKIL,Blackburnia kilauea,Blackburnia,Kilauea,7.0,E,007E,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.7,12.6,10.4,10.4,0.0,14.0,16.2,35.6,17.85,2.86,61.0,27273.84
bb2130d7-aefc-4e6b-971d-f0c249dc75ce,BET.D20.000014,1,IMG_0129.JPG,"6960, 4640",group_images/IMG_0129.JPG,"[4996, 2175, 5524, 2904]",individual_images/IMG_0129.JPG/bb2130d7-aefc-4e6b-971d-f0c249dc75ce.png,2019-05-08,BLAHAW,Blackburnia hawaiiensis,Blackburnia,Hawaiiensis,15.0,W,015W,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.8,10.8,1.6,1.6,0.0,7.0,14.8,32.4,13.95,2.12,53.0,23941.84
3ef31b90-dc8d-4c60-886c-9b79b4defc86,BET.D20.000286,1,IMG_0130.JPG,"6960, 4640",group_images/IMG_0130.JPG,"[3503, 627, 4021, 1476]",individual_images/IMG_0130.JPG/3ef31b90-dc8d-4c60-886c-9b79b4defc86.png,2019-06-05,BLAHAW,Blackburnia hawaiiensis,Blackburnia,Hawaiiensis,15.0,E,015E,Y,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
6d452ff6-160f-471b-81c0-4bb94176418d,BET.D20.000287,2,IMG_0130.JPG,"6960, 4640",group_images/IMG_0130.JPG,"[3155, 1849, 3625, 2527]",individual_images/IMG_0130.JPG/6d452ff6-160f-471b-81c0-4bb94176418d.png,2019-06-05,BLAHAW,Blackburnia hawaiiensis,Blackburnia,Hawaiiensis,15.0,E,015E,Y,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
03576734-d499-4c0e-b0ff-126ea625ed52,BET.D20.000487,3,IMG_0130.JPG,"6960, 4640",group_images/IMG_0130.JPG,"[2917, 2851, 3515, 3760]",individual_images/IMG_0130.JPG/03576734-d499-4c0e-b0ff-126ea625ed52.png,2019-06-19,BLAHAW,Blackburnia hawaiiensis,Blackburnia,Hawaiiensis,7.0,W,007W,Y,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,11.6,1.4,1.4,0.0,6.0,12.1,31.0,23.61,3.72,53.0,45118.34
b46d0e20-7c57-4abd-ad34-6ef8a2ded1db,BET.D20.000794,1,IMG_0131.JPG,"6960, 4640",group_images/IMG_0131.JPG,"[3427, 389, 4113, 1435]",individual_images/IMG_0131.JPG/b46d0e20-7c57-4abd-ad34-6ef8a2ded1db.png,2019-07-31,BLAHAW,Blackburnia hawaiiensis,Blackburnia,Hawaiiensis,7.0,S,007S,Y,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.7,11.4,1.3,1.3,0.0,9.0,12.8,31.0,24.94,4.12,51.0,44195.77
410562cb-f68c-4e3d-8909-05c149172a02,BET.D20.001098,2,IMG_0131.JPG,"6960, 4640",group_images/IMG_0131.JPG,"[3441, 1908, 3947, 2621]",individual_images/IMG_0131.JPG/410562cb-f68c-4e3d-8909-05c149172a02.png,2019-09-11,BLAHAW,Blackburnia hawaiiensis,Blackburnia,Hawaiiensis,7.0,E,007E,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.8,11.2,0.3,0.3,0.0,2.0,13.9,34.6,19.84,3.09,51.0,41200.23
02a31120-3bb5-4ca6-a140-d15795607a32,BET.D20.001099,3,IMG_0131.JPG,"6960, 4640",group_images/IMG_0131.JPG,"[3478, 3081, 4010, 3922]",individual_images/IMG_0131.JPG/02a31120-3bb5-4ca6-a140-d15795607a32.png,2019-09-11,BLAHAW,Blackburnia hawaiiensis,Blackburnia,Hawaiiensis,15.0,E,015E,Y,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.8,11.2,0.3,0.3,0.0,2.0,13.9,34.6,19.84,3.09,51.0,41200.23
056c47ca-c1c5-4c49-8504-6414ddd8dcdd,BET.D20.001265,1,IMG_0132.JPG,"6960, 4640",group_images/IMG_0132.JPG,"[3702, 686, 4115, 1336]",individual_images/IMG_0132.JPG/056c47ca-c1c5-4c49-8504-6414ddd8dcdd.png,2019-09-25,BLAHAW,Blackburnia hawaiiensis,Blackburnia,Hawaiiensis,7.0,E,007E,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.3,11.0,0.0,0.0,0.0,0.0,10.0,28.4,19.95,3.19,2.0,40947.52
c93fcc7e-0f8a-4991-8317-8850cc6a70bf,BET.D20.001578,2,IMG_0132.JPG,"6960, 4640",group_images/IMG_0132.JPG,"[3795, 1788, 4307, 2744]",individual_images/IMG_0132.JPG/c93fcc7e-0f8a-4991-8317-8850cc6a70bf.png,2020-08-04,BLAHAW,Blackburnia hawaiiensis,Blackburnia,Hawaiiensis,15.0,S,015S,Y,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
87503b29-4013-4b43-b83b-5f851280ee29,BET.D20.001583,3,IMG_0132.JPG,"6960, 4640",group_images/IMG_0132.JPG,"[3957, 3082, 4458, 3861]",individual_images/IMG_0132.JPG/87503b29-4013-4b43-b83b-5f851280ee29.png,2020-08-04,BLAHAW,Blackburnia hawaiiensis,Blackburnia,Hawaiiensis,15.0,W,015W,Y,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
8f6ef59b-26ea-4210-aa54-412f1daa6700,BET.D20.001606,1,IMG_0133.JPG,"6960, 4640",group_images/IMG_0133.JPG,"[3309, 1386, 4257, 2368]",individual_images/IMG_0133.JPG/8f6ef59b-26ea-4210-aa54-412f1daa6700.png,2020-08-18,BLAHAW,Blackburnia hawaiiensis,Blackburnia,Hawaiiensis,7.0,W,007W,Y,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.6,9.6,1.8,1.8,0.0,9.0,12.5,32.4,16.78,2.5,51.0,30745.72
c3d45a60-1442-454c-996e-b7145fa71251,BET.D20.001644,2,IMG_0133.JPG,"6960, 4640",group_images/IMG_0133.JPG,"[3502, 2896, 3940, 3659]",individual_images/IMG_0133.JPG/c3d45a60-1442-454c-996e-b7145fa71251.png,2020-09-01,BLAHAW,Blackburnia hawaiiensis,Blackburnia,Hawaiiensis,7.0,W,007W,Y,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.5,11.8,6.0,6.0,0.0,14.0,14.2,33.1,15.17,2.33,55.0,25413.12
f57d715d-ca9f-4870-924d-a2890bd478b9,BET.D20.000186,1,IMG_0134.JPG,"6960, 4640",group_images/IMG_0134.JPG,"[3490, 774, 3819, 1315]",individual_images/IMG_0134.JPG/f57d715d-ca9f-4870-924d-a2890bd478b9.png,2019-06-05,MECKAR,Mecyclothorax karschi,Mecyclothorax,Karschi,14.0,W,014W,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
6c429c70-8b62-4d11-a7db-d5d5c0e4e8cd,BET.D20.000187,2,IMG_0134.JPG,"6960, 4640",group_images/IMG_0134.JPG,"[3551, 1755, 3865, 2322]",individual_images/IMG_0134.JPG/6c429c70-8b62-4d11-a7db-d5d5c0e4e8cd.png,2019-06-05,MECKAR,Mecyclothorax karschi,Mecyclothorax,Karschi,14.0,W,014W,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
c076f0a1-fd69-4edb-86e2-d2636991d557,BET.D20.000350,3,IMG_0134.JPG,"6960, 4640",group_images/IMG_0134.JPG,"[3609, 2473, 3943, 3204]",individual_images/IMG_0134.JPG/c076f0a1-fd69-4edb-86e2-d2636991d557.png,2019-06-19,MECKAR,Mecyclothorax karschi,Mecyclothorax,Karschi,14.0,W,014W,N,MK,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,11.6,1.4,1.4,0.0,6.0,12.1,31.0,23.61,3.72,53.0,45118.34
